6.1248
year,month,day,tmin,tmax,wind,rain
# Kota Bharu, Kelantan; 6.1248, 102.2544; 2016-2020
2016,5,16,25.8,33.3,2.5555576,14.48
2016,5,17,26.7,34.7,2.2777796,0
2016,5,18,25.5,33.9,2.222224,53.59
2016,5,19,25.6,33.7,2.361113,0
2016,5,20,24.2,32.9,2.8611134,11.43
2016,5,21,25.8,29.5,2.916669,8.13
2016,5,22,26.4,31.9,2.916669,0
2016,5,23,26.1,33.1,2.5555576,0
2016,5,24,23.7,33.3,2.5555576,0
2016,5,25,24.3,33,2.638891,0
2016,5,26,26.1,35.5,2.9444468,0
2016,5,27,24.7,33.9,1.9166682,0
2016,5,28,23.7,32.3,2.361113,14.48
2016,5,29,24.8,32.8,2.6944466,29.46
2016,5,30,25.1,32,2.6944466,1.02
2016,5,31,24.4,33.6,2.77778,0.25
2016,6,1,23.8,33.7,3.0000024,1.02
2016,6,2,25.5,33.6,2.5833354,0
2016,6,3,25.6,34.9,2.8611134,0
2016,6,4,25.5,32.8,2.6944466,0
2016,6,5,26.1,34.4,3.0277802,0
2016,6,6,26.4,34.2,2.500002,0
2016,6,7,24.9,33.9,2.638891,0
2016,6,8,23.6,33.2,2.5555576,0
2016,6,9,24.6,33.6,2.9444468,24.64
2016,6,10,25.5,34,2.7222244,0
2016,6,11,24.3,32.8,2.916669,11.68
2016,6,12,24.9,33.2,2.9444468,0
2016,6,13,25.5,33,2.77778,0
2016,6,14,23.7,32.9,2.4722242,0
2016,6,15,24.3,32.2,2.7222244,22.1
2016,6,16,23.4,31.6,2.8055578,4.57
2016,6,17,23.6,31.9,2.6944466,0.51
2016,6,18,23.8,32.8,3.0277802,38.1
2016,6,19,24.7,30.2,2.638891,0
2016,6,20,23.7,31.2,2.9444468,48.01
2016,6,21,24.8,33.2,2.8055578,0
2016,6,22,24.5,30.7,3.0000024,7.87
2016,6,23,23.2,32.9,2.8055578,0
2016,6,24,23.8,32.8,2.9444468,6.1
2016,6,25,25.6,32.9,2.916669,0
2016,6,26,23.5,33.1,2.500002,0
2016,6,27,23.9,31.9,2.77778,12.7
2016,6,28,25.8,29.7,2.4722242,0
2016,6,29,25.3,33.1,2.4722242,0
2016,6,30,26.5,31.7,2.500002,0
2016,7,1,25.4,32.7,2.8055578,0
2016,7,2,24.5,33,2.361113,0
2016,7,3,24,33.8,2.1944462,0.25
2016,7,4,26.2,33.2,1.38889,0
2016,7,5,23.9,32.6,1.5555568,0
2016,7,6,24.6,32.1,2.500002,18.8
2016,7,7,24,32.2,2.7222244,0
2016,7,8,25.4,32.4,2.361113,0.25
2016,7,9,26,32.3,2.4722242,0
2016,7,10,23.5,32,2.1944462,0.51
2016,7,11,23.9,32.6,2.500002,17.78
2016,7,12,24.4,32.5,2.500002,1.52
2016,7,13,25.2,32.7,2.638891,1.27
2016,7,14,25.3,32.5,2.638891,0
2016,7,15,25,31.8,2.638891,0
2016,7,16,25.6,32.1,2.8055578,0
2016,7,17,24.7,32.3,2.916669,0
2016,7,18,25.9,32.5,2.7222244,0
2016,7,19,24.5,32.9,3.0000024,0.25
2016,7,20,25,31.8,2.7222244,0
2016,7,21,24.4,31.3,2.8055578,0
2016,7,22,25.4,32.8,2.8055578,0.25
2016,7,23,24.3,32.5,3.0833358,0.51
2016,7,24,24.8,32.7,2.8055578,0
2016,7,25,23.4,32.7,2.5555576,31.5
