3.1713
year,month,day,tmin,tmax,wind,rain
# Bintulu, Sarawak; 3.1713, 113.0419; 2017, 2016-2020
2017,9,4,23.7,31.6,2.1111128,14.99
2017,9,5,24.3,30.9,2.0555572,3.05
2017,9,6,24.6,30.1,1.8611126,0
2017,9,7,23.9,32.7,1.9166682,1.02
2017,9,8,23.4,32.2,2.2500018,52.07
2017,9,9,22.9,31.6,2.4722242,22.1
2017,9,10,23.2,32.4,2.5833354,0
2017,9,11,22.3,28.8,1.805557,69.09
2017,9,12,22.5,31.5,2.4722242,0.51
2017,9,13,23.7,32.3,2.4166686,0
2017,9,14,23.4,34,1.38889,0
2017,9,15,22.9,33.3,1.9166682,27.94
2017,9,16,23,31.8,2.0000016,9.65
2017,9,17,23.2,30.2,1.6944458,0.25
2017,9,18,23.9,31.9,2.1111128,3.05
2017,9,19,23.2,32.8,2.5277798,0.51
2017,9,20,23.8,32.9,2.6666688,27.94
2017,9,21,23.3,32,1.3333344,0.25
2017,9,22,24.9,33.2,1.38889,0
2017,9,23,25.2,33.2,2.361113,0
2017,9,24,24.6,33.8,1.944446,0
2017,9,25,23.9,30,1.5555568,0.76
2017,9,26,23,33.8,1.9166682,0
2017,9,27,24.1,33.5,2.0555572,0
2017,9,28,24.3,31.6,2.3055574,1.27
2017,9,29,24.6,31.5,1.2222232,4.32
2017,9,30,24.3,32.6,1.944446,0.51
2017,10,1,22.8,30.6,2.5277798,11.94
2017,10,2,22.6,28.9,1.1388898,25.4
2017,10,3,23.8,33.1,1.944446,0
2017,10,4,24.7,32.8,2.1666684,0
2017,10,5,24.2,32.5,1.5833346,6.86
2017,10,6,23.7,29.7,1.4444456,9.4
2017,10,7,24,33.1,2.1666684,0.76
2017,10,8,24.4,29.5,1.5555568,6.86
2017,10,9,23.3,32.5,1.944446,36.07
2017,10,10,24.4,29.1,1.38889,6.1
2017,10,11,24.4,32.4,1.6388902,7.11
2017,10,12,24.3,33.4,2.1666684,0
2017,10,13,24.1,33.4,3.9166698,0
2017,10,14,23.7,31.5,2.1666684,0.25
2017,10,15,23.1,33.1,2.0000016,4.57
2017,10,16,24.4,32,2.1111128,0
2017,10,17,24.3,32.9,2.222224,0.51
2017,10,18,24.7,33.4,2.3055574,0
2017,10,19,25.3,33.5,2.8888912,0
2017,10,20,24,34.4,3.4444472,0
2017,10,21,23.1,32.6,2.6111132,12.7
2017,10,22,24.8,33.1,2.2500018,0
2017,10,23,22.9,30.5,1.4444456,15.49
2017,10,24,23.8,33.1,1.944446,0
2017,10,25,23,31.1,2.4166686,9.4
2017,10,26,24.4,32.1,2.6666688,0
2017,10,27,23.4,33,2.3055574,5.59
2017,10,28,23.2,32.9,2.6111132,10.92
2017,10,29,24.3,34.1,2.8888912,0
2017,10,30,24.3,32.6,2.4166686,1.52
2017,10,31,23.6,33.1,2.1111128,0.51
2017,11,1,24.3,30.5,2.0000016,1.02
2017,11,2,23.8,31.7,2.0555572,0.25
2017,11,3,24.3,30.9,1.7500014,0
2017,11,4,24.1,31.7,1.5000012,4.32
2017,11,5,24.6,30.7,1.6388902,6.1
2017,11,6,23.7,33.1,2.3055574,2.29
2017,11,7,24.9,33.7,2.4166686,0
2017,11,8,23.5,30.9,2.1666684,5.84
2017,11,9,24,31.6,2.3055574,0
2017,11,10,23.4,32.3,1.5000012,28.45
2017,11,11,24.4,28.8,1.5000012,2.03
2017,11,12,23.7,30.1,2.3055574,0.76
2017,11,13,23.9,30.1,1.1944454,60.96
2017,11,14,23.8,31.5,1.805557,0
2017,11,15,23.6,32.8,2.1666684,0.51
2017,11,16,24,31.6,1.8611126,5.08
2017,11,17,24.6,33,2.1666684,0
2017,11,18,24.8,33.4,2.6666688,0
2017,11,19,23.6,32.6,2.0555572,0.76
2017,11,20,24.2,32.5,2.1111128,10.92
2017,11,21,23,31.7,1.9166682,87.88
2017,11,22,23.8,31.6,2.0000016,13.97
2017,11,23,24.5,32.7,2.0000016,13.97
2017,11,24,24.7,32,1.5000012,6.1
2017,11,25,25.5,32.6,1.944446,0.25
2017,11,26,24.6,32.2,1.8611126,2.03
2017,11,27,23.7,33.3,2.0000016,30.99
2017,11,28,23.7,32.2,2.222224,49.02
2017,11,29,23.6,31.4,1.7500014,4.06
2017,11,30,23.7,32,1.944446,0.25
2017,12,1,24,30.8,1.9166682,13.97
2017,12,2,24.1,32.7,1.38889,10.92
2017,12,3,24.4,31.8,1.4444456,0
2017,12,4,22.7,32.2,1.6388902,18.03
2017,12,5,23.6,32.7,2.77778,0
2017,12,6,23.1,31.7,2.3055574,10.92
2017,12,7,24.1,30,2.5833354,0
2017,12,8,24.3,32.3,2.4166686,0.25
2017,12,9,23.4,32.5,3.2500026,48.01
2017,12,10,23.3,31.1,2.3055574,24.89
2017,12,11,22.5,30.9,1.5833346,9.91
2017,12,12,23.9,28.9,1.7500014,7.87
2017,12,13,23.9,28.6,2.4166686,3.05
2017,12,14,23.7,31.5,2.4722242,4.06
2017,12,15,24.5,31.1,2.5833354,0
2017,12,16,23.9,31.1,2.6666688,0
2017,12,17,22.8,28.6,2.1111128,7.87
2017,12,18,22.8,28.1,3.6944474,43.94
2017,12,19,24.4,28.5,5.3888932,17.02
2017,12,20,24.3,29,3.750003,33.02
2017,12,21,23.9,31,2.361113,6.1
2017,12,22,23.2,31.4,1.8611126,0.25
2017,12,23,24.2,31.8,2.1111128,0
2017,12,24,24,29.6,2.2500018,53.09
2017,12,25,23.5,31.2,1.9166682,23.11
2017,12,26,24.1,30.7,1.6388902,1.02
2017,12,27,24.1,31.6,1.944446,9.4
2017,12,28,23.5,31.7,1.805557,0
2017,12,29,23.2,32.2,1.7500014,0
2017,12,30,23.4,32.7,1.8611126,40.39
2017,12,31,23.5,31,2.17,0
2018,1,1,23.5,32,1.5,5.08
2018,1,2,23.7,29.2,1.7,3.05
2018,1,3,23.8,31.3,2.2,2.03
2018,1,4,23.5,31.2,1.7,41.91
2018,1,5,24.1,33,2.1,0
2018,1,6,23.3,26.5,2.2,20.07
2018,1,7,22.6,31.4,1.9,23.88
2018,1,8,23.9,32.1,2,0
2018,1,9,23.7,31.2,1.8,58.93
2018,1,10,23.3,31.1,1.5,3.05
2018,1,11,23.7,31.6,2,38.1
2018,1,12,23.3,30.2,1.5,11.94
2018,1,13,23,29.6,1.7,0.76
2018,1,14,22.9,29.9,1.9,10.92
2018,1,15,22.1,30.2,1.9,77.98
2018,1,16,23.1,29.9,1.6,0.51
2018,1,17,23.3,29.8,2.4,1.02
2018,1,18,24,30.3,1.9,25.91
2018,1,19,24,31.2,1.5,4.06
2018,1,20,23,30.6,2,9.91
2018,1,21,23.2,30.6,1.5,0.51
2018,1,22,23.2,32.2,2.4,12.95
2018,1,23,23.2,31.7,1.6,2.03
2018,1,24,23.8,30.4,1.3,39.88
2018,1,25,22.5,30.8,1.7,32
2018,1,26,22.6,29.9,2,16
2018,1,27,23,31.3,1.5,1.02
2018,1,28,23.4,29.7,2,46.99
2018,1,29,23.8,31.5,2.5,0
2018,1,30,23.7,28.8,2.2,5.84
2018,1,31,23.8,31.4,2.4,2.03
2018,2,1,23.5,31.5,2.1,0.25
2018,2,2,24.8,31.3,2.1,0.25
2018,2,3,24.3,29.7,2.2,0
2018,2,4,23.8,30.3,2.4,17.78
2018,2,5,23.7,28.7,1.8,116.84
2018,2,6,22.9,25.7,2.7,117.09
2018,2,7,23.3,27.7,2.4,188.72
2018,2,8,23,29.3,2.8,6.1
2018,2,9,23.3,29.8,1.8,1.52
2018,2,10,23.6,29,1.9,0
2018,2,11,23.1,29.8,2.2,0
2018,2,12,23.3,30.1,2.3,0
2018,2,13,23.6,31.2,1.8,0
2018,2,14,23.2,31.1,1.7,0
2018,2,15,24.4,30.3,1.7,3.3
2018,2,16,24.3,31.2,2,1.02
2018,2,17,22.9,31.8,2.2,0
2018,2,18,24.5,31.4,2.3,0
2018,2,19,24,30.8,1.3,0.51
2018,2,20,23.5,31.3,1.8,7.37
2018,2,21,24.1,32,1.7,8.64
2018,2,22,23.6,32,2,2.29
2018,2,23,24.3,31.6,2.3,3.81
2018,2,24,23.7,30.3,2,9.91
2018,2,25,24.5,29.7,2.2,0
2018,2,26,23.1,31.4,1.8,0
2018,2,27,23.6,32,1.7,11.18
2018,2,28,22.4,29.3,2,3.81
2018,3,1,24,32.4,1.6,1.52
2018,3,2,23.3,32.4,2.2,4.06
2018,3,3,24.4,32.2,1.4,0.51
2018,3,4,24.8,31.4,2.1,0.51
2018,3,5,23.2,33.6,2,0
2018,3,6,23.1,33.2,2.4,37.34
2018,3,7,24,28,1.4,32.77
2018,3,8,23.4,31.2,2,7.62
2018,3,9,23.8,30.5,2,0
2018,3,10,24.4,31.5,2.5,14.99
2018,3,11,24,31.1,2.1,0
2018,3,12,24.8,32,2.1,10.92
2018,3,13,24.1,31.4,1.6,0
2018,3,14,23.9,31,1.9,3.56
2018,3,15,23.2,28.4,1.5,21.08
2018,3,16,23.3,31.4,1.8,10.16
2018,3,17,23.5,31.9,1.9,0.25
2018,3,18,24.4,32.1,2,0
2018,3,19,24.8,32.5,1.8,0
2018,3,20,24.2,30.5,1.8,0.51
2018,3,21,23.3,31.9,2.2,0.51
2018,3,22,23.1,31.1,1.9,9.65
2018,3,23,22.9,31.1,1.8,0
2018,3,24,22.7,31.1,2.3,0.76
2018,3,25,22.7,31,1.5,135.64
2018,3,26,23.8,30.7,2.1,32.26
2018,3,27,24.1,32.2,2,0.25
2018,3,28,23.6,28.8,1.8,0
2018,3,29,23,31.4,2.4,21.84
2018,3,30,23.8,32,1.9,0
2018,3,31,23.1,32,1.6,0
2018,4,1,24.4,31.4,1.7,0
2018,4,2,24.1,31.8,2,2.29
2018,4,3,24.4,31.3,2.2,0
2018,4,4,22.5,33,2.2,0
2018,4,5,23.3,31.8,2.2,46.48
2018,4,6,24.8,30.9,1.5,1.78
2018,4,7,23.2,32.4,2.5,0
2018,4,8,23.6,32.6,2.2,0
2018,4,9,24.5,33.7,2.1,0
2018,4,10,23.1,32.1,1.9,26.92
2018,4,11,24.9,32.8,2.2,5.08
2018,4,12,25.1,34,2.2,0
2018,4,13,23.5,31,1.7,190.25
2018,4,14,24.6,32.7,2.4,0
2018,4,15,24.1,29.1,2,55.88
2018,4,16,24.3,30.5,1.7,2.29
2018,4,17,24.2,31.9,2,22.35
2018,4,18,23.7,31.1,2.2,11.94
2018,4,19,24.2,32.6,2.2,42.42
2018,4,20,24.1,32.9,2,1.27
2018,4,21,24.1,32.5,2.1,1.27
2018,4,22,24.2,32,1.9,2.29
2018,4,23,24.2,33.2,2.3,0
2018,4,24,25.3,32.4,1.9,0
2018,4,25,24,29.5,2,2.29
2018,4,26,23.7,34.3,2.1,23.88
2018,4,27,24.2,32,1.8,0.25
2018,4,28,24.6,30.8,1.8,2.03
2018,4,29,23,32.6,2.6,0.76
2018,4,30,23,32.5,1.9,33.53
2018,5,1,24.6,33,1.9,0
2018,5,2,25,32.7,1.8,0.25
2018,5,3,23.4,32.1,2,0.76
2018,5,4,24.2,32.6,2,0.76
2018,5,5,25,33.5,2,0
2018,5,6,24.8,32.3,1.9,0
2018,5,7,24.2,31.1,1.8,1.78
2018,5,8,24,31.7,2.1,26.42
2018,5,9,23.9,33.3,2,0
2018,5,10,24.7,31.8,1.7,0
2018,5,11,23.9,32.3,2.3,0
2018,5,12,24.5,32.1,1.8,0
2018,5,13,24.6,32.5,2.3,7.62
2018,5,14,24.7,33.6,1.9,0
2018,5,15,25.2,31.1,1.3,1.78
2018,5,16,24.8,32.3,2.1,0
2018,5,17,25,30.8,2,0
2018,5,18,24.9,33.2,2.4,0
2018,5,19,24.4,33,1.9,0
2018,5,20,25.3,31.4,2.1,0
2018,5,21,24.6,32.5,1.9,0
2018,5,22,25.4,31.7,1.7,0
2018,5,23,24.2,31.4,1.4,15.49
2018,5,24,23.7,32,1.8,0
2018,5,25,23.4,31.8,2,25.15
2018,5,26,23.9,32.7,1.4,19.56
2018,5,27,24.7,30.2,1.7,43.18
2018,5,28,24,30.3,2.5,0.76
2018,5,29,23,31.8,2.1,176.78
2018,5,30,24.3,31.9,2.1,0
2018,5,31,23.3,30.1,1.9,7.87
2018,6,1,23.7,30.4,2.1,25.91
2018,6,2,23.7,31,2,8.64
2018,6,3,23.8,30.5,1.5,21.08
2018,6,4,24.1,32.7,1.5,0
2018,6,5,25.2,33.8,1.8,0
2018,6,6,24.7,32.6,1.5,0.51
2018,6,7,25,33.7,1.9,0
2018,6,8,24.2,32.9,2.1,0
2018,6,9,24.6,33.1,2.7,1.52
2018,6,10,24,33.2,2.6,0
2018,6,11,23.8,32,1.6,0
2018,6,12,24.4,33.6,1.4,0
2018,6,13,25.3,33.3,1.4,0
2018,6,14,24.7,35.2,1.8,0
2018,6,15,23.8,31.3,1.8,0
2018,6,16,23.9,32.1,1.7,7.37
2018,6,17,24.4,33.3,1.9,0
2018,6,18,24.5,34,1.9,0
2018,6,19,23.9,34,2.4,0
2018,6,20,23.2,34.1,1.7,9.4
2018,6,21,23.9,28.7,2.2,0
2018,6,22,23.4,33.9,2.1,5.08
2018,6,23,23.8,32.6,2.1,0.51
2018,6,24,21.8,29.5,1.3,58.17
2018,6,25,23.1,31.4,2.4,12.7
2018,6,26,22,30.5,2.1,22.86
2018,6,27,22.4,30,1.9,147.57
2018,6,28,23.5,31.3,1.7,0
2018,6,29,23.6,32.1,1.8,0.51
2018,6,30,23.4,31.4,2.6,56.9
2018,7,1,23.1,29.2,1.9,15.75
2018,7,2,23.4,31.1,2.2,8.13
2018,7,3,22.3,31.7,2.1,4.06
2018,7,4,23.7,31,2,0
2018,7,5,22.9,32.1,1.4,0
2018,7,6,23.5,31.9,1.8,0
2018,7,7,21.6,31.1,1.8,16.51
2018,7,8,24.1,33.8,1.2,0
2018,7,9,25.3,33.3,1.6,0
2018,7,10,22.3,31.9,2.2,39.37
2018,7,11,23.1,28.1,1.8,25.65
2018,7,12,23.9,30.4,1.4,13.21
2018,7,13,24.3,34,1.5,0
2018,7,14,25.2,33.1,1.6,0
2018,7,15,24.6,33.8,1.8,0
2018,7,16,24.1,33.7,1.5,0
2018,7,17,24.9,35,1.3,0
2018,7,18,25.2,35.7,1.7,0
2018,7,19,25.8,34.9,1.8,0
2018,7,20,26.7,33.3,1.8,0
2018,7,21,22.4,30.9,2.6,19.81
2018,7,22,23.7,34.1,2.7,0
2018,7,23,24.7,34.4,1.9,0
2018,7,24,24.3,32.9,1.6,13.72
2018,7,25,24.6,33,1.9,2.29
2018,7,26,23.7,33.4,2.1,0
2018,7,27,23.6,34,2,0
2018,7,28,24.3,32.3,1.7,0
2018,7,29,23.9,33.1,1.9,0
2018,7,30,25.3,32.6,1.9,0
2018,7,31,23.7,31.3,2.5,32.77
2018,8,1,22.8,30.2,2.9,86.87
2018,8,2,22.6,31.9,1.9,2.79
2018,8,3,22.9,31.9,1.9,1.78
2018,8,4,24.8,33.8,2,0
2018,8,5,25.2,34.3,1.8,0
2018,8,6,25.1,34.3,2,0
2018,8,7,24,33.4,2.8,0
2018,8,8,23.3,32.5,2.9,20.83
2018,8,9,23.4,33.1,2,0.51
2018,8,10,24.7,32.9,1.5,0.51
2018,8,11,23.8,31.9,1.8,7.11
2018,8,12,25,34.2,1.7,0
2018,8,13,25,34.2,1.6,0
2018,8,14,26,35,1.5,0
2018,8,15,26,33.3,1.6,0
2018,8,16,24.3,33.5,2.4,0.51
2018,8,17,24,33.7,2.1,0
2018,8,18,25.4,35.5,2,0
2018,8,19,24.9,33.7,2.2,0
2018,8,20,23.9,31.4,1.7,0.25
2018,8,21,23.9,32.9,1.5,4.32
2018,8,22,24.6,33.6,2.1,0
2018,8,23,22.4,28.9,2.1,13.21
2018,8,24,22.9,29,1.9,4.06
2018,8,25,24.6,33.7,1.8,0.25
2018,8,26,24.9,34,2,0
2018,8,27,24.3,33.7,2.6,0
2018,8,28,23.3,33.8,2.4,0
2018,8,29,23.1,31.6,1.9,3.05
2018,8,30,23.7,33.9,2.1,1.27
2018,8,31,24,33.8,2.4,0
2018,9,1,23,30.7,2.2,56.39
2018,9,2,22.9,29.5,2.4,4.32
2018,9,3,23.4,31.6,2.4,0.25
2018,9,4,23.7,30.6,1.9,0.76
2018,9,5,23,30.8,2,7.62
2018,9,6,22.2,32.6,2.1,16.51
2018,9,7,23.9,33.3,2.3,0
2018,9,8,25.2,30.8,1.7,0
2018,9,9,24.2,30,1.8,0.51
2018,9,10,23.6,32.9,1.9,0
2018,9,11,22.8,26.7,1.6,29.46
2018,9,12,22.6,32.2,1.4,7.87
2018,9,13,23.9,31.2,1.6,0
2018,9,14,23.1,31.9,1.6,0
2018,9,15,22.9,33.6,2.1,11.43
2018,9,16,24.6,33.2,1.3,0
2018,9,17,23.8,28.8,1.5,0
2018,9,18,24.2,32.6,2,17.02
2018,9,19,23.3,30.1,2.2,25.15
2018,9,20,23.1,31.2,1.8,0
2018,9,21,23.3,32.3,1.9,1.52
2018,9,22,22.2,31.2,1.9,67.06
2018,9,23,24.4,31.8,2,0
2018,9,24,23.8,30.6,1.7,0
2018,9,25,23.9,30.8,1.8,9.4
2018,9,26,23.6,33.2,2.2,0.51
2018,9,27,23.9,32.5,1.8,0
2018,9,28,23,32.8,1.8,0
2018,9,29,24.1,32,2,10.92
2018,9,30,24.2,33.2,2.1,0
2018,10,1,24.8,29.8,1.2,1.27
2018,10,2,24.7,32.6,2.1,1.52
2018,10,3,23.7,30.4,2.1,8.89
2018,10,4,23.4,33.2,1.9,5.59
2018,10,5,22.6,30.1,1.4,3.3
2018,10,6,24.3,32.8,1.7,37.08
2018,10,7,25,30.4,1.4,0
2018,10,8,24.7,31.7,1.7,0
2018,10,9,24.3,31.3,1.7,13.72
2018,10,10,23.8,32.5,1.7,2.29
2018,10,11,24.2,31.1,1.3,22.1
2018,10,12,23.9,31.1,1.8,8.38
2018,10,13,22.9,29.7,2.3,1.27
2018,10,14,22.9,28.7,1.6,43.69
2018,10,15,23.6,30,1.2,2.79
2018,10,16,23.3,32.4,1.7,1.02
2018,10,17,24.2,31.7,1.7,0
2018,10,18,23.2,29.2,1.6,8.38
2018,10,19,23.2,31.8,1.8,1.52
2018,10,20,23.6,29.7,1.9,0.51
2018,10,21,23.1,32.4,1.9,22.61
2018,10,22,22.8,31.9,1.9,0
2018,10,23,23.2,32.7,2,12.95
2018,10,24,23,28.6,1.8,54.36
2018,10,25,22.4,32,2,1.27
2018,10,26,23.7,32.2,1.7,0
2018,10,27,23.6,32.1,1.9,0
2018,10,28,24.3,30.8,2.1,0
2018,10,29,23.3,32.8,2.3,30.48
2018,10,30,23.9,32.3,2.4,0
2018,10,31,24.2,30.8,1.9,0
2018,11,1,23.8,31.8,1.9,0
2018,11,2,23.5,33.2,1.8,0
2018,11,3,23.7,32.8,2.1,9.14
2018,11,4,23.9,30,2,38.1
2018,11,5,24.3,32.4,2,0
2018,11,6,23.6,31.3,1.9,76.71
2018,11,7,22.2,30.2,1.6,84.33
2018,11,8,23.5,29.9,1.5,32.51
2018,11,9,24.1,32.2,1.9,0.25
2018,11,10,23.4,31.7,1.9,159
2018,11,11,24,29.9,1.4,3.56
2018,11,12,23.6,32.2,2.3,0.25
2018,11,13,23.5,32.7,2.2,1.52
2018,11,14,23.6,31,1.9,85.85
2018,11,15,23.2,30.9,1.2,11.94
2018,11,16,23.3,31.8,1.9,34.29
2018,11,17,23.6,29.4,1.5,0
2018,11,18,22.8,30.9,1.3,0
2018,11,19,23.7,31.8,1.6,0
2018,11,20,24.3,31.4,1.6,0
2018,11,21,23.6,32.6,2,0
2018,11,22,22.4,32,1.6,0
2018,11,23,22.4,33.1,3,18.29
2018,11,24,23.4,33.1,2.1,0.51
2018,11,25,23.5,32.1,1.8,7.87
2018,11,26,24.1,32.6,1.7,0
2018,11,27,23.6,31.2,1.6,4.32
2018,11,28,23.7,33.1,1.9,1.52
2018,11,29,23.3,30.7,2,0.76
2018,11,30,24.6,31.9,1.7,11.94
2018,12,1,24,32.5,1.1,6.1
2018,12,2,24,30.9,1.1,1.02
2018,12,3,23.6,33,1.7,3.05
2018,12,4,24.5,29.8,1.8,33.27
2018,12,5,24.2,32.6,1.8,26.92
2018,12,6,22.9,31.8,2.5,4.32
2018,12,7,23.6,32.1,1.9,25.15
2018,12,8,23.6,31.2,2,148.34
2018,12,9,24.1,32.4,2.2,0.51
2018,12,10,23.7,30.8,1.5,65.53
2018,12,11,23.9,32.5,1.7,0.76
2018,12,12,23.6,32.4,1.8,9.91
2018,12,13,23.9,32.3,2.1,0
2018,12,14,24.1,31.2,1.7,3.56
2018,12,15,23.7,32.4,2.2,0
2018,12,16,23.7,31.5,1.4,19.05
2018,12,17,23.2,30.8,1.6,2.79
2018,12,18,23.2,31.7,2,55.12
2018,12,19,23.6,32.5,2.2,0
2018,12,20,23,27.5,1.7,14.48
2018,12,21,23.6,29.4,1.7,7.37
2018,12,22,23.7,29.1,1.6,36.32
2018,12,23,23.1,31,1.8,3.81
2018,12,24,23.5,32.5,2.1,2.54
2018,12,25,23.3,32.4,2.2,1.52
2018,12,26,23.3,32.8,2.8,0
2018,12,27,22.8,30.6,2.9,11.94
2018,12,28,22.9,31.2,2.2,2.29
2018,12,29,23,31.6,2.9,2.03
2018,12,30,23.5,30.6,2.4,22.61
2018,12,31,24.1,29.7,2.2,8.64
2019,1,1,24.2,31,2.4722242,9.91
2019,1,2,24.2,31.8,1.805557,17.27
2019,1,3,24.2,32.4,1.6944458,0
2019,1,4,23.3,32.7,1.7500014,2.29
2019,1,5,24.6,33,1.8611126,0
2019,1,6,24.6,34,1.5555568,0
2019,1,7,24.2,32.9,2.222224,0
2019,1,8,23.9,31.5,2.1666684,0
2019,1,9,23.3,31.9,2.3055574,11.68
2019,1,10,23.3,31.8,1.5000012,3.3
2019,1,11,24.6,32.8,1.6388902,0.51
2019,1,12,24.3,32.3,1.6388902,1.27
2019,1,13,24.4,30.9,2.1111128,20.32
2019,1,14,23.9,31.8,1.4444456,7.11
2019,1,15,23.9,32.1,1.5000012,0
2019,1,16,23.7,32.1,1.6388902,0
2019,1,17,23.3,31.4,1.7500014,11.18
2019,1,18,23.8,32,2.0000016,0
2019,1,19,24.1,31.4,2.0000016,0
2019,1,20,22.9,29.6,1.5000012,54.61
2019,1,21,25.1,27.9,1.1944454,0
2019,1,22,23.9,30.4,1.6388902,0
2019,1,23,22.7,26.9,1.0833342,58.67
2019,1,24,23.2,29.6,1.944446,5.08
2019,1,25,23.7,30.4,1.7500014,3.56
2019,1,26,24,29.2,1.7500014,30.99
2019,1,27,23.2,31,1.8611126,0
2019,1,28,23.9,32,2.0555572,0
2019,1,29,24.3,31.2,1.7500014,0
2019,1,30,23.4,31.2,2.3055574,3.81
2019,1,31,22.6,31,1.5555568,12.7
2019,2,1,24.3,31.2,1.8611126,1.52
2019,2,2,23.9,30.4,1.5555568,0
2019,2,3,24.8,31.4,1.5555568,0
2019,2,4,24.4,31.1,1.6944458,0.25
2019,2,5,24.2,27.9,1.2777788,0
2019,2,6,24.1,31.3,1.1388898,19.56
2019,2,7,24.6,31.2,2.0555572,0
2019,2,8,23.8,30.9,1.0833342,0
2019,2,9,24.4,31.1,2.4166686,0
2019,2,10,24.3,31.5,2.4166686,0
2019,2,11,23.4,30.3,1.3333344,57.66
2019,2,12,23.4,31.9,2.0555572,37.34
2019,2,13,23.7,27.9,1.4444456,3.81
2019,2,14,23,31.1,2.0000016,5.84
2019,2,15,24.7,31.2,1.5833346,0
2019,2,16,24.3,29.6,1.1944454,0
2019,2,17,23.8,30.3,2.1666684,14.48
2019,2,18,24,31.7,1.5555568,0
2019,2,19,23.1,32.7,2.1111128,0
2019,2,20,24.7,32,2.5277798,0
2019,2,21,23.4,31.8,1.8611126,0.51
2019,2,22,25.1,31.2,1.9166682,0
2019,2,23,24.2,28.9,1.5833346,15.49
2019,2,24,22.3,28.7,1.805557,5.08
2019,2,25,22.5,31.7,1.944446,28.19
2019,2,26,23.1,31,2.5833354,0
2019,2,27,23.7,31.1,1.2777788,0.51
2019,2,28,23.1,29.8,2.222224,0
2019,3,1,22,29.5,2.1666684,0.51
2019,3,2,23.6,30.3,2.222224,0
2019,3,3,23.5,29.7,1.8611126,0
2019,3,4,23.6,30.4,1.8611126,0.51
2019,3,5,23.4,30,1.8611126,0.25
2019,3,6,24.3,32.8,2.0555572,5.33
2019,3,7,22.4,31.3,1.3333344,34.54
2019,3,8,24.1,31.1,1.7500014,1.78
2019,3,9,24.1,31.5,1.5833346,0
2019,3,10,23.7,32.7,2.361113,0
2019,3,11,22.1,30,1.38889,41.66
2019,3,12,23.1,32,2.222224,0
2019,3,13,23.1,31,2.4722242,0
2019,3,14,23,31.6,1.944446,0
2019,3,15,24,32.6,2.3055574,0
2019,3,16,23,31.6,2.0000016,0
2019,3,17,22.8,32.2,2.3055574,0
2019,3,18,22.8,32.2,2.3055574,0
2019,3,19,23.4,32.7,1.944446,0
2019,3,20,23.9,32.9,1.9166682,0
2019,3,21,24.2,33.2,1.8611126,0
2019,3,22,24.5,32.6,2.0555572,0
2019,3,23,24.9,32.6,1.5833346,0.25
2019,3,24,23.2,33.4,2.3055574,0
2019,3,25,23.1,32.7,1.6388902,0
2019,3,26,24,33.2,1.5833346,0
2019,3,27,24,34.3,1.7500014,0
2019,3,28,23.6,31.6,2.4166686,49.28
2019,3,29,23.5,31.7,1.5000012,9.91
2019,3,30,23.1,33,1.6944458,0
2019,3,31,24.5,33.1,1.9166682,0
2019,4,1,24,33,2.222224,0
2019,4,2,23.1,32.1,2.1111128,0
2019,4,3,23.4,32.5,1.4444456,0
2019,4,4,25,31.8,1.805557,0.51
2019,4,5,24.6,33.2,1.944446,6.1
2019,4,6,24.4,32.7,2.222224,0
2019,4,7,25.1,33.6,1.8611126,0
2019,4,8,24.9,33,2.1666684,0
2019,4,9,24.1,34.1,1.944446,0
2019,4,10,25.2,33.7,2.2500018,0
2019,4,11,25,33.9,1.5000012,0
2019,4,12,24.9,33.7,1.9166682,0
2019,4,13,24.5,34.3,2.8888912,0.76
2019,4,14,24,33.1,1.805557,6.1
2019,4,15,24.7,33.7,2.0000016,0
2019,4,16,24.2,33.9,2.2500018,0
2019,4,17,23.8,33.2,1.5555568,4.32
2019,4,18,24.1,34,2.3055574,0.76
2019,4,19,24.2,30.8,1.7500014,34.8
2019,4,20,24.7,32.1,1.8611126,0.25
2019,4,21,25,33.8,1.7500014,1.78
2019,4,22,25.4,33.2,1.5833346,0
2019,4,23,26,33.5,1.6944458,0
2019,4,24,25.8,33.6,1.9166682,0
2019,4,25,25,33.6,2.0555572,36.32
2019,4,26,24.5,29.2,1.2777788,130.05
2019,4,27,25.3,32.1,2.1666684,1.02
2019,4,28,23.8,26.8,2.6666688,12.45
2019,4,29,23.7,34.5,1.2777788,13.97
2019,4,30,24.6,33.2,2.1666684,0
2019,5,1,24,34.1,1.5000012,0.25
2019,5,2,24.7,34.5,1.6944458,0
2019,5,3,24.3,33.7,2.3055574,0
2019,5,4,23.3,28.6,1.2777788,98.3
2019,5,5,23.6,31.5,2.1666684,5.84
2019,5,6,24.8,33.1,2.3055574,0
2019,5,7,24.4,34.3,1.7500014,0
2019,5,8,24.8,33.8,1.5555568,0
2019,5,9,24.6,31.8,1.7500014,0
2019,5,10,24,34.8,1.6944458,0
2019,5,11,24.2,34.1,2.0000016,0
2019,5,12,24.9,34.6,1.8611126,0
2019,5,13,25.4,33.3,2.0555572,0
2019,5,14,23.3,27,1.5833346,29.21
2019,5,15,22.1,32.5,1.4444456,5.84
2019,5,16,24.3,28.8,1.575,0
2019,5,17,24.6,31.9,1.5442,0
2019,5,18,24.3,33.8,1.5326,0
2019,5,19,25.3,31.8,1.5402,0
